student_id,gender,age_band,ses_band,region_band,entry_score_band,international_flag
S02041,Male,21-25,Medium,Local,Medium,False
S02042,Male,<=20,Medium,Regional,High,False
S02043,Male,21-25,Medium,Regional,Medium,False
S02044,Female,<=20,Medium,Local,Low,False
S02045,Male,21-25,Medium,Regional,Low,False
S02046,Male,<=20,Low,Local,High,False
S02047,Female,<=20,Low,Regional,Medium,False
S02048,Male,35+,Low,International,High,True
S02049,Male,21-25,High,Regional,Medium,False
S02050,Female,<=20,Low,Local,High,False
S02051,Female,<=20,High,Regional,High,False
S02052,Female,<=20,Low,Local,Medium,False
S02053,Female,21-25,Medium,Local,Medium,False
S02054,Male,21-25,High,Local,Medium,False
S02055,Male,21-25,Medium,Local,Low,False
S02056,Male,<=20,Low,Local,Low,False
S02057,Female,21-25,Low,Local,Medium,False
S02058,Female,<=20,High,Local,Low,False
S02059,Male,<=20,Medium,Regional,Low,False
S02060,Male,21-25,Medium,Local,Medium,False
S02061,Female,35+,Medium,Local,High,False
S02062,Male,21-25,Medium,Local,Medium,False
S02063,Male,21-25,Low,Regional,Medium,False
S02064,Female,21-25,Medium,Local,Low,False
S02065,Female,26-34,Medium,Local,Low,False
S02066,Male,<=20,Low,Local,Medium,False
S02067,Female,<=20,Medium,Regional,High,False
S02068,Female,35+,High,Local,Medium,False
S02069,Female,26-34,High,Local,Medium,False
S02070,Female,<=20,Low,Regional,Medium,False
S02071,Male,<=20,Medium,Local,Low,False
S02072,Male,<=20,High,Local,Medium,False
S02073,Female,<=20,Low,Local,Medium,False
S02074,Male,35+,Low,International,Medium,True
S02075,Male,<=20,High,Local,Low,False
S02076,Male,26-34,Medium,Local,Low,False
S02077,Female,<=20,Medium,Local,Medium,False
S02078,Female,<=20,Medium,Regional,Medium,False
S02079,Non-binary,<=20,High,Local,High,False
S02080,Male,21-25,Medium,Local,Low,False
S02081,Female,21-25,High,Regional,Low,False
S02082,Female,21-25,Medium,International,Medium,True
S02083,Female,<=20,Medium,Regional,High,False
S02084,Male,<=20,Medium,Local,Medium,False
S02085,Male,<=20,Low,Local,High,False
S02086,Male,<=20,Medium,Local,Medium,False
S02087,Female,21-25,Medium,Local,High,False
S02088,Male,21-25,High,Regional,High,False
S02089,Male,21-25,Medium,Regional,Medium,False
S02090,Female,<=20,Medium,Local,High,False
S02091,Male,<=20,Medium,Regional,High,False
S02092,Male,<=20,Medium,International,High,True
S02093,Female,<=20,Medium,International,High,True
S02094,Male,21-25,Low,Regional,Medium,False
S02095,Female,21-25,High,Local,High,False
S02096,Male,<=20,Medium,Local,Medium,False
S02097,Male,<=20,Medium,Local,Medium,False
S02098,Male,26-34,Medium,Local,Low,False
S02099,Male,21-25,Medium,Local,Medium,False
S02100,Female,21-25,Medium,Local,Medium,False
S02101,Male,<=20,Low,Local,Medium,False
S02102,Male,<=20,High,Local,High,False
S02103,Female,35+,Low,Local,Medium,False
S02104,Male,21-25,Medium,Local,Medium,False
S02105,Male,<=20,Low,Local,Low,False
S02106,Female,21-25,Medium,Local,Low,False
S02107,Male,21-25,Low,Local,Medium,False
S02108,Male,<=20,Medium,International,Medium,True
S02109,Female,<=20,Medium,Local,Low,False
S02110,Non-binary,<=20,Low,Local,Low,False
S02111,Female,<=20,Medium,Local,Medium,False
S02112,Female,21-25,High,Local,Medium,False
S02113,Female,<=20,Medium,Regional,Medium,False
S02114,Male,21-25,High,Local,Low,False
S02115,Male,35+,High,International,Medium,True
S02116,Female,<=20,High,Regional,Medium,False
S02117,Female,<=20,High,Local,Medium,False
S02118,Male,21-25,Medium,Local,Low,False
S02119,Female,21-25,High,Local,High,False
S02120,Male,21-25,High,Local,Low,False
S02121,Male,<=20,High,Regional,Medium,False
S02122,Male,<=20,Low,Local,Medium,False
S02123,Male,21-25,High,Local,Low,False
S02124,Female,35+,Medium,Local,Low,False
S02125,Non-binary,<=20,Medium,Local,Medium,False
S02126,Male,26-34,Low,Regional,High,False
S02127,Male,<=20,Low,Local,Low,False
S02128,Female,35+,High,Local,Medium,False
S02129,Male,21-25,Medium,Local,Medium,False
S02130,Female,<=20,Medium,Local,Medium,False
S02131,Female,21-25,High,Local,Low,False
S02132,Female,<=20,Low,Local,High,False
S02133,Male,<=20,Medium,Local,Medium,False
S02134,Male,<=20,Medium,Local,Low,False
S02135,Male,<=20,Medium,Local,Medium,False
S02136,Male,<=20,Medium,Local,Low,False
S02137,Female,21-25,Low,Local,Medium,False
S02138,Male,21-25,Low,Local,Low,False
S02139,Female,<=20,Medium,International,High,True
S02140,Male,26-34,High,Local,Medium,False
S02141,Male,21-25,Medium,Regional,High,False
S02142,Male,35+,Low,Regional,Medium,False
S02143,Male,21-25,Low,Local,Medium,False
S02144,Female,<=20,High,Regional,High,False
S02145,Female,<=20,High,Regional,Medium,False
S02146,Male,21-25,Medium,Local,Medium,False
S02147,Female,<=20,Low,International,Low,True
S02148,Female,<=20,Medium,Local,High,False
S02149,Male,<=20,Medium,Local,Low,False
S02150,Male,<=20,Medium,Regional,Medium,False
S02151,Female,<=20,Medium,Local,Medium,False
S02152,Female,<=20,Medium,Regional,Low,False
S02153,Male,<=20,High,Regional,Low,False
S02154,Male,21-25,Low,International,High,True
S02155,Female,21-25,High,Local,Medium,False
S02156,Female,<=20,Medium,International,Medium,True
S02157,Female,<=20,Medium,Local,Medium,False
S02158,Female,<=20,Medium,Local,Low,False
S02159,Female,<=20,Medium,Local,Medium,False
S02160,Male,<=20,Medium,Local,Medium,False
S02161,Male,<=20,Medium,Local,Medium,False
S02162,Male,21-25,Low,Local,Medium,False
S02163,Female,<=20,Medium,Local,High,False
S02164,Male,<=20,Medium,Local,Low,False
S02165,Female,<=20,Low,International,Low,True
S02166,Non-binary,21-25,High,Local,High,False
S02167,Male,26-34,Low,Local,Medium,False
S02168,Female,21-25,Medium,Regional,Medium,False
S02169,Male,21-25,Low,Local,Medium,False
S02170,Female,<=20,Medium,Regional,Medium,False
S02171,Male,<=20,Medium,Local,Low,False
S02172,Female,26-34,Medium,Local,Medium,False
S02173,Female,<=20,Low,Local,Low,False
S02174,Male,35+,Low,Local,Low,False
S02175,Female,21-25,Medium,Regional,Low,False
S02176,Male,21-25,Medium,Local,Medium,False
S02177,Female,<=20,Medium,Regional,Low,False
S02178,Male,21-25,Low,Local,High,False
S02179,Male,<=20,High,Local,Medium,False
S02180,Male,<=20,Low,Regional,Medium,False
S02181,Female,<=20,High,Local,Medium,False
S02182,Female,26-34,Medium,Regional,High,False
S02183,Female,<=20,Medium,Local,Medium,False
S02184,Female,<=20,Medium,Local,Low,False
S02185,Male,<=20,High,Regional,Low,False
S02186,Male,21-25,Medium,Local,High,False
S02187,Male,21-25,Medium,Local,Low,False
S02188,Male,21-25,Medium,International,Low,True
S02189,Male,<=20,High,Local,Medium,False
S02190,Male,<=20,Medium,Local,Low,False
S02191,Female,21-25,Low,Local,High,False
S02192,Male,<=20,Low,Local,High,False
S02193,Male,26-34,Low,Local,Medium,False
S02194,Male,21-25,Low,Local,High,False
S02195,Female,<=20,Low,Local,Medium,False
S02196,Female,<=20,Medium,Local,Medium,False
S02197,Female,21-25,Low,Regional,Medium,False
S02198,Male,<=20,Medium,Local,Low,False
S02199,Male,<=20,Medium,Local,High,False
S02200,Female,21-25,Low,Regional,High,False
S02201,Non-binary,<=20,Low,International,High,True
S02202,Female,21-25,Low,Local,Medium,False
S02203,Female,<=20,Low,Regional,Medium,False
S02204,Female,21-25,High,Local,Low,False
S02205,Male,<=20,Medium,Local,Low,False
S02206,Male,<=20,Low,Regional,Low,False
S02207,Female,26-34,Medium,International,Low,True
S02208,Male,21-25,Low,Local,Medium,False
S02209,Female,<=20,Medium,Local,Medium,False
S02210,Male,<=20,Medium,Local,Medium,False
S02211,Male,21-25,Medium,Local,Medium,False
S02212,Male,<=20,Medium,Regional,Medium,False
S02213,Female,35+,Low,Local,Medium,False
S02214,Male,35+,Medium,Local,High,False
S02215,Male,21-25,High,Local,Medium,False
S02216,Female,<=20,High,Regional,Low,False
S02217,Male,<=20,Low,Local,Medium,False
S02218,Female,21-25,Medium,Regional,Medium,False
S02219,Male,<=20,Medium,International,Medium,True
S02220,Female,<=20,High,Local,High,False
S02221,Male,<=20,Low,Regional,Low,False
S02222,Male,<=20,Medium,Regional,Medium,False
S02223,Female,<=20,Low,Local,Low,False
S02224,Female,<=20,Medium,Local,Medium,False
S02225,Female,21-25,Medium,Local,Medium,False
S02226,Female,<=20,Medium,Local,Low,False
S02227,Female,<=20,High,Local,Medium,False
S02228,Male,<=20,Medium,Local,Medium,False
S02229,Female,21-25,Medium,Regional,High,False
S02230,Female,<=20,Low,Local,Medium,False
S02231,Male,21-25,Medium,Local,Low,False
S02232,Female,35+,Medium,Local,Medium,False
S02233,Male,<=20,Low,Regional,Medium,False
S02234,Male,<=20,High,Local,Medium,False
S02235,Male,<=20,Low,Local,Medium,False
S02236,Male,35+,Medium,Local,Medium,False
S02237,Male,21-25,High,Local,High,False
S02238,Female,26-34,High,Local,Low,False
S02239,Female,<=20,Medium,Local,High,False
S02240,Female,35+,Low,Regional,High,False
S02241,Male,<=20,High,Regional,Medium,False
S02242,Female,<=20,Low,Local,Low,False
S02243,Male,26-34,High,Local,High,False
S02244,Prefer not to say,26-34,Medium,International,Medium,True
S02245,Male,<=20,Medium,Local,Low,False
S02246,Male,<=20,Low,Regional,Medium,False
S02247,Female,<=20,Medium,International,Medium,True
S02248,Male,<=20,High,Regional,Low,False
S02249,Male,<=20,High,Local,Medium,False
S02250,Female,35+,Low,Local,Medium,False
S02251,Female,21-25,High,Local,High,False
S02252,Male,21-25,Low,Local,Medium,False
S02253,Male,21-25,Medium,Local,Medium,False
S02254,Male,<=20,Medium,Regional,Medium,False
S02255,Male,21-25,Low,Local,Medium,False
S02256,Male,21-25,Low,Regional,Medium,False
S02257,Male,<=20,Medium,Regional,Medium,False
S02258,Female,21-25,Medium,Local,High,False
S02259,Female,<=20,Low,Local,Medium,False
S02260,Female,21-25,Medium,Local,Medium,False
S02261,Male,35+,High,Local,Low,False
S02262,Male,<=20,Medium,Local,High,False
S02263,Male,21-25,Low,Local,Medium,False
S02264,Female,<=20,Low,Regional,High,False
S02265,Male,21-25,Medium,Local,Medium,False
S02266,Male,<=20,Medium,Local,Low,False
S02267,Male,<=20,Medium,Regional,High,False
S02268,Male,<=20,High,Local,Medium,False
S02269,Female,21-25,Medium,Local,Medium,False
S02270,Male,<=20,Low,Local,Low,False
S02271,Female,26-34,High,Local,High,False
S02272,Female,<=20,Medium,Local,Medium,False
S02273,Female,26-34,Medium,International,Medium,True
S02274,Male,21-25,High,Local,High,False
S02275,Male,<=20,High,Local,Medium,False
S02276,Male,<=20,Medium,Local,Low,False
S02277,Male,21-25,Low,Regional,Medium,False
S02278,Male,21-25,High,Local,Medium,False
S02279,Male,21-25,Medium,Local,High,False
S02280,Female,<=20,Medium,Local,Medium,False
S02281,Female,<=20,Medium,Local,Medium,False
S02282,Female,35+,Medium,Local,Medium,False
S02283,Female,<=20,High,International,Low,True
S02284,Female,<=20,Medium,Regional,Low,False
S02285,Female,<=20,High,Local,Medium,False
S02286,Female,21-25,High,Local,Medium,False
S02287,Non-binary,21-25,High,Local,Medium,False
S02288,Female,<=20,Medium,Regional,High,False
S02289,Female,<=20,High,Local,Medium,False
S02290,Female,<=20,Medium,International,Medium,True
S02291,Male,<=20,Low,Regional,Low,False
S02292,Female,<=20,High,Local,Low,False
S02293,Female,35+,Medium,Regional,Medium,False
S02294,Male,<=20,Low,Regional,Medium,False
S02295,Female,<=20,Low,Local,Medium,False
S02296,Female,26-34,Low,Local,Medium,False
S02297,Female,<=20,Medium,Local,Medium,False
S02298,Female,21-25,Medium,Local,Low,False
S02299,Female,<=20,Low,Local,Medium,False
S02300,Female,<=20,High,Local,Medium,False
S02301,Male,26-34,Low,Local,Medium,False
S02302,Male,21-25,Medium,Local,Medium,False
S02303,Male,<=20,Medium,International,Medium,True
S02304,Female,21-25,Medium,Regional,Medium,False
S02305,Male,26-34,Medium,Regional,Medium,False
S02306,Female,<=20,Medium,Local,Medium,False
S02307,Female,<=20,High,Regional,Medium,False
S02308,Male,35+,Low,International,Medium,True
S02309,Female,<=20,High,Local,Low,False
S02310,Female,21-25,Medium,Regional,High,False
S02311,Male,21-25,Medium,Local,Medium,False
S02312,Male,21-25,Medium,Regional,Low,False
S02313,Male,<=20,Low,Regional,Medium,False
S02314,Male,<=20,Medium,International,Medium,True
S02315,Prefer not to say,21-25,High,Local,Medium,False
S02316,Female,<=20,Low,Local,Medium,False
S02317,Female,<=20,Medium,Local,Low,False
S02318,Female,<=20,Medium,Local,Medium,False
S02319,Female,<=20,Medium,Local,Low,False
S02320,Female,35+,Low,Local,Medium,False
S02321,Male,<=20,Medium,Regional,Medium,False
S02322,Male,35+,High,Local,Medium,False
S02323,Male,<=20,Low,Regional,Medium,False
S02324,Female,21-25,Medium,Local,Medium,False
S02325,Male,<=20,Medium,Local,Medium,False
S02326,Male,21-25,Medium,Local,Low,False
S02327,Male,21-25,Medium,Local,Medium,False
S02328,Female,<=20,Medium,Local,Low,False
S02329,Male,26-34,Low,Regional,Medium,False
S02330,Female,<=20,High,Local,High,False
S02331,Female,21-25,High,Regional,Medium,False
S02332,Female,35+,Low,Regional,Medium,False
S02333,Male,26-34,Medium,Local,Medium,False
S02334,Male,35+,Medium,International,Medium,True
S02335,Female,<=20,High,Regional,Medium,False
S02336,Female,<=20,High,International,Low,True
S02337,Female,<=20,High,Regional,High,False
S02338,Female,<=20,Low,Regional,Low,False
S02339,Female,21-25,High,Local,Medium,False
S02340,Female,<=20,High,Local,Medium,False
S02341,Male,21-25,Medium,International,High,True
S02342,Female,<=20,Medium,Regional,High,False
S02343,Female,<=20,Medium,Local,High,False
S02344,Female,21-25,Medium,Local,Medium,False
S02345,Male,<=20,Low,Regional,Medium,False
S02346,Male,21-25,Low,Local,Low,False
S02347,Male,<=20,Low,Local,Medium,False
S02348,Female,21-25,Medium,Local,High,False
S02349,Male,<=20,Low,Regional,Medium,False
S02350,Female,<=20,Medium,Local,Low,False
S02351,Male,21-25,Low,Local,Low,False
S02352,Male,26-34,High,Regional,Medium,False
S02353,Male,<=20,High,Regional,Low,False
S02354,Male,<=20,High,Local,Medium,False
S02355,Male,<=20,Medium,Local,Medium,False
S02356,Female,<=20,Low,Local,Medium,False
S02357,Male,21-25,Medium,Regional,Low,False
S02358,Female,21-25,Low,Local,High,False
S02359,Male,<=20,High,Local,Medium,False
S02360,Female,<=20,Medium,Regional,Medium,False
S02361,Female,21-25,Medium,International,Medium,True
S02362,Female,<=20,Medium,Local,Medium,False
S02363,Female,21-25,High,Local,High,False
S02364,Female,<=20,Medium,Local,High,False
S02365,Male,21-25,Medium,Local,Low,False
S02366,Female,<=20,Medium,Local,Low,False
S02367,Female,21-25,Medium,Local,Medium,False
S02368,Male,<=20,Low,Local,Low,False
S02369,Female,<=20,High,Local,High,False
S02370,Male,21-25,Medium,Regional,Medium,False
S02371,Male,<=20,Low,Local,Medium,False
S02372,Male,<=20,High,Local,Medium,False
S02373,Male,<=20,Medium,International,Medium,True
S02374,Female,<=20,High,Local,Low,False
S02375,Male,26-34,High,International,High,True
S02376,Female,21-25,High,Local,Low,False
S02377,Female,<=20,Low,Local,High,False
S02378,Male,21-25,Low,Local,Low,False
S02379,Female,<=20,High,Local,Medium,False
S02380,Male,26-34,High,Local,Low,False
S02381,Male,<=20,Medium,Regional,Medium,False
S02382,Male,21-25,Medium,Local,Medium,False
S02383,Male,<=20,Low,Regional,Low,False
S02384,Female,<=20,High,Local,Medium,False
S02385,Female,<=20,Low,Regional,Medium,False
S02386,Male,<=20,Low,Local,Medium,False
S02387,Female,21-25,Medium,International,Medium,True
S02388,Male,<=20,Low,Local,Medium,False
S02389,Male,35+,High,International,Low,True
S02390,Male,<=20,Low,Local,Low,False
S02391,Female,21-25,Low,Regional,Medium,False
S02392,Female,26-34,Medium,Local,High,False
S02393,Female,21-25,Medium,Regional,High,False
S02394,Female,26-34,Low,Regional,Medium,False
S02395,Male,21-25,Medium,Regional,High,False
S02396,Female,<=20,Medium,Local,High,False
S02397,Female,21-25,High,Regional,Medium,False
S02398,Female,<=20,Low,Local,Low,False
S02399,Male,<=20,High,Local,Medium,False
S02400,Male,<=20,Medium,Local,Low,False
S02401,Female,21-25,Low,Local,Medium,False
S02402,Female,<=20,Low,Regional,Medium,False
S02403,Female,<=20,Medium,Local,Medium,False
S02404,Female,<=20,Low,Local,Low,False
S02405,Male,35+,Medium,Local,Medium,False
S02406,Male,<=20,Low,International,Medium,True
S02407,Female,<=20,Medium,Local,Medium,False
S02408,Female,<=20,Medium,Regional,High,False
S02409,Non-binary,35+,Low,Local,Medium,False
S02410,Female,35+,Medium,Regional,Medium,False
S02411,Male,21-25,Medium,International,Medium,True
S02412,Female,26-34,Low,Local,High,False
S02413,Female,<=20,High,Local,Low,False
S02414,Female,35+,Medium,Regional,Medium,False
S02415,Male,<=20,High,International,High,True
S02416,Male,<=20,Low,Local,Medium,False
S02417,Female,<=20,High,Local,Medium,False
S02418,Female,21-25,Medium,Regional,Medium,False
S02419,Female,21-25,Medium,Local,Low,False
S02420,Female,<=20,Medium,Local,Medium,False
S02421,Female,35+,Low,Regional,High,False
S02422,Female,<=20,High,Local,Medium,False
S02423,Male,<=20,Medium,Local,Low,False
S02424,Female,<=20,Low,International,Medium,True
S02425,Female,21-25,Low,Local,Medium,False
S02426,Male,21-25,Low,Regional,Medium,False
S02427,Female,<=20,Medium,Regional,Medium,False
S02428,Male,21-25,Medium,Regional,Medium,False
S02429,Female,<=20,Medium,Regional,Medium,False
S02430,Male,21-25,Medium,Local,High,False
S02431,Male,35+,Medium,Local,High,False
S02432,Male,<=20,Medium,Local,Low,False
S02433,Non-binary,26-34,Low,Local,Medium,False
S02434,Female,21-25,Low,Local,Medium,False
S02435,Male,<=20,Low,Local,Low,False
S02436,Female,35+,High,Local,Medium,False
S02437,Female,<=20,Medium,Local,Medium,False
S02438,Female,<=20,High,International,Low,True
S02439,Male,<=20,Medium,International,Low,True
S02440,Female,<=20,High,Local,Low,False
S02441,Male,21-25,Medium,Local,Low,False
S02442,Male,21-25,Medium,Local,Medium,False
S02443,Male,26-34,Low,Local,Medium,False
S02444,Male,<=20,Medium,Regional,High,False
S02445,Female,<=20,High,International,Low,True
S02446,Female,<=20,Low,Local,High,False
S02447,Female,<=20,Low,Local,Low,False
S02448,Female,35+,Medium,Local,Medium,False
S02449,Female,21-25,High,Local,Low,False
S02450,Female,<=20,Medium,Regional,High,False
S02451,Female,26-34,Low,Local,Low,False
S02452,Male,21-25,Medium,Regional,High,False
S02453,Male,<=20,Medium,Local,Low,False
S02454,Female,21-25,High,Local,Low,False
S02455,Male,<=20,Medium,Local,Medium,False
S02456,Female,<=20,Medium,Local,Medium,False
S02457,Female,<=20,Low,Regional,High,False
S02458,Male,<=20,High,Regional,Medium,False
S02459,Female,<=20,Medium,Regional,Medium,False
S02460,Female,<=20,High,Local,Medium,False
S02461,Prefer not to say,<=20,Medium,Regional,Medium,False
S02462,Male,21-25,High,Local,Medium,False
S02463,Male,35+,High,Local,Low,False
